,long,lat,prec,temp,pres,rh,uwnd,vwnd
23961,-89.92188,27.08695,0.0,300.01715,101665.625,92.25614,-1.4699708,-0.115059614
23962,-89.62495,27.02494,0.0,299.89996,101665.625,92.58427,-0.9709474,-0.79377055
23963,-89.32859,26.96192,0.0,299.8609,101640.625,92.545204,-1.3684083,-0.5681846
23964,-89.03279,26.89787,0.0,299.8609,101640.625,92.545204,-1.2336427,-0.9695518
23965,-88.73756,26.83281,0.0,299.87653,101640.625,92.65458,-0.7072755,-1.5652549
23966,-88.44292,26.76673,0.0,299.90778,101615.625,92.99833,-1.096924,-1.3347862
23967,-88.14886,26.69965,0.0,299.9937,101603.125,92.81083,-0.5773927,-1.9627159
23968,-87.85539,26.63157,0.0,300.00153,101590.625,92.638954,-0.47192395,-2.3670127
23969,-87.56252,26.56249,0.0,300.1109,101590.625,92.66239,-0.8010255,-2.105294
23970,-87.27027,26.49241,0.0,300.20465,101590.625,92.84989,-0.4055177,-2.761544
23971,-86.97864,26.42135,0.0,300.20465,101590.625,92.84989,-0.38110363,-3.1550987
23972,-86.68761,26.3493,0.03125,300.28278,101578.125,92.95927,-0.38793957,-3.154122
23973,-86.39722,26.27628,0.0078125,300.39996,101540.625,92.96708,-0.39282238,-3.5320518
23974,-86.10747,26.20227,0.0,300.39996,101540.625,92.96708,-0.4211427,-3.8220909
23975,-85.81837,26.1273,0.0,300.6734,101528.125,92.66239,-0.43090832,-3.8201377
23976,-85.52991,26.05136,0.0078125,300.83746,101528.125,92.86552,-0.5725099,-3.9685752
23977,-85.2421,25.97447,0.015625,300.8687,101515.625,92.93583,-0.33325207,-4.014474
23978,-84.95496,25.89662,0.0,301.0562,101515.625,92.826454,-0.55297863,-4.0828333
23979,-84.66848,25.81781,0.0,301.1812,101503.125,92.96708,-0.97192395,-3.6775596
23980,-84.38268,25.73807,0.0,301.25153,101490.625,92.77177,-0.80297863,-3.949044
23981,-84.09756,25.65738,0.0,301.34528,101490.625,92.545204,-0.9943849,-3.5750206
23982,-83.81311,25.57576,0.015625,301.38434,101465.625,92.27958,-1.0002443,-3.5750206
23983,-83.52937,25.4932,0.4296875,301.38434,101465.625,92.27958,-1.0285646,-2.8845909
23984,-83.24632,25.40973,2.1171875,301.4859,101465.625,90.420204,-0.840088,-2.1092002
23985,-82.96397,25.32533,6.203125,301.64996,101453.125,88.09989,-0.84399426,-2.1092002
24199,-124.1548,27.35021,0.0,290.62653,102103.125,88.138954,3.405029,-6.17463
24200,-123.8562,27.41155,0.0,290.62653,102103.125,88.138954,3.780029,-6.2859583
24201,-123.5571,27.47186,0.0,290.6109,102103.125,88.357704,3.764404,-6.292794
24202,-123.2574,27.53112,0.0,290.50934,102053.125,88.263954,4.1296387,-6.389474
24203,-122.9572,27.58933,0.0,290.59528,102040.625,88.138954,4.4265137,-6.469552
24204,-122.6565,27.6465,0.0,290.52496,102040.625,90.81083,4.409912,-6.478341
24205,-122.3552,27.70261,0.0,290.57965,102015.625,90.37333,4.609131,-6.6355677
24206,-122.0535,27.75767,0.0,290.70465,101978.125,89.78739,4.661865,-6.4842005
24207,-121.7513,27.81166,0.0,290.57965,101953.125,90.357704,4.8444824,-6.661935
24208,-121.4485,27.86459,0.0,290.6812,101940.625,88.83427,4.968506,-6.9734583
24209,-121.1453,27.91645,0.0,290.6734,101890.625,89.17802,5.026123,-6.8386927
24210,-120.8416,27.96723,0.0,290.57965,101878.125,89.201454,5.2233887,-6.9734583
24211,-120.5375,28.01694,0.0,290.51715,101853.125,89.40458,5.269287,-7.14631
24212,-120.2329,28.06557,0.0,290.52496,101828.125,89.63114,5.385498,-7.068185
24213,-119.9279,28.11312,0.0,290.40778,101815.625,89.70927,5.5300293,-7.148263
24214,-119.6224,28.15959,0.0,290.3531,101778.125,89.96708,5.5095215,-7.161935
24215,-119.3165,28.20496,0.0,290.38434,101753.125,89.857704,5.6608887,-7.2029505
24216,-119.0102,28.24924,0.0,290.3062,101728.125,90.170204,5.784912,-7.1599817
24217,-118.7035,28.29243,0.0,290.3609,101715.625,89.33427,5.7683105,-7.17463
24218,-118.3963,28.33452,0.0,290.2906,101690.625,89.09208,5.8464355,-7.068185
24219,-118.0888,28.3755,0.0,290.3531,101665.625,88.97489,5.86792,-6.868966
24220,-117.7809,28.41538,0.0,290.25153,101628.125,88.107704,5.849365,-6.882638
24221,-117.4727,28.45416,0.0,290.15778,101615.625,88.20927,5.8239746,-6.540841
24222,-117.1641,28.49182,0.0,290.20465,101578.125,88.78739,5.7214355,-5.4412317
24223,-116.8551,28.52838,0.0,290.1109,101565.625,89.15458,5.6745605,-5.9724817
24224,-116.5458,28.56381,0.0,290.0484,101540.625,90.06083,5.4040527,-5.170724
24225,-116.2362,28.59813,0.0,290.0562,101528.125,90.56083,5.053467,-3.4383018
24226,-115.9262,28.63133,0.0,290.07184,101515.625,90.84208,5.1169434,-4.228341
24227,-115.616,28.66341,0.0,290.2281,101515.625,92.545204,4.501709,-1.9090049
24228,-115.3054,28.69436,0.0,290.2906,101503.125,93.22489,3.8161619,-0.44220805
24229,-114.9946,28.72419,0.0,290.62653,101478.125,93.15458,3.2985837,-0.052559614
24230,-114.6835,28.75288,0.0,291.08746,101478.125,92.86552,3.2985837,-0.061348677
24231,-114.3721,28.78045,0.0,291.08746,99028.125,92.86552,2.345459,1.8566201
24232,-114.0604,28.80688,0.0,293.37653,95528.125,58.849895,5.1794434,3.9962685
24233,-113.7486,28.83218,0.0,296.3609,92490.625,29.670204,5.1901855,3.98162
24234,-113.4364,28.85634,0.0,296.3609,95778.125,29.670204,-2.6701663,3.7413857
24235,-113.1241,28.87936,0.0078125,300.94684,100940.625,82.68583,-0.85473645,3.0099404
24236,-112.8115,28.90124,0.0078125,300.96246,101040.625,82.63114,-2.5129397,4.195487
24237,-112.4988,28.92198,0.03125,303.14215,100065.625,42.78739,-1.7883302,3.6154091
24238,-112.1858,28.94158,0.0234375,300.9859,99965.625,81.990524,-1.7551271,3.799003
24239,-111.8727,28.96003,0.015625,302.52496,99278.125,43.88114,0.82788074,3.4835732
24240,-111.5593,28.97734,0.0,303.21246,99065.625,42.09208,1.0690917,3.1241982
24241,-111.2459,28.9935,0.0,303.28278,97978.125,41.13114,0.8728026,3.104667
24242,-110.9322,29.00851,0.0,303.8687,97603.125,38.06083,1.0427245,2.8341591
24243,-110.6185,29.02237,0.734375,301.6734,95353.125,40.66239,1.0515136,2.832206
24244,-110.3046,29.03508,1.8984375,301.65778,94253.125,42.115517,1.4772948,2.7999794
24245,-109.9906,29.04664,5.2109375,301.0562,93453.125,44.13114,2.3356934,2.9904091
24246,-109.6765,29.05705,8.5546875,301.59528,93565.625,46.303017,2.3425293,2.9845498
24247,-109.3623,29.0663,8.515625,301.59528,91165.625,46.303017,2.314209,2.392753
24248,-109.048,29.07441,7.546875,299.89215,89240.625,48.41239,4.6120605,0.4210732
24249,-108.7336,29.08135,4.7109375,298.1031,87015.625,52.59208,4.376709,1.8263466
24250,-108.4192,29.08714,2.3984375,293.1812,82840.625,58.513954,3.6765134,-0.37775493
24251,-108.1047,29.09178,0.71875,293.81403,79865.625,56.928017,3.932373,-1.3230674
24252,-107.7902,29.09526,0.0546875,293.3531,78553.125,52.09989,4.5515137,-0.54865336
24253,-107.4757,29.09759,0.0,296.3531,79453.125,40.115517,4.0114746,-2.114083
24254,-107.1611,29.09876,0.0,296.6109,80628.125,38.31864,1.1394042,-1.7517784
24255,-106.8466,29.09877,0.0,298.76715,81265.625,31.96708,1.920654,-2.3660362
24256,-106.532,29.09763,0.0,304.33746,85453.125,22.982704,-2.5090334,-0.07404399
24257,-106.2175,29.09533,0.0,301.89996,86965.625,24.787392,-3.4260254,2.1700966
24258,-105.903,29.09188,0.0,303.6812,88053.125,23.27958,-3.3762207,1.7150185
24259,-105.5885,29.08727,0.0,303.2281,88053.125,23.584267,-3.3742676,1.7238076
24260,-105.2741,29.08151,0.0,303.2281,88090.625,23.584267,-2.8527834,0.85759664
24261,-104.9597,29.07459,0.0,302.7906,88115.625,24.59208,-2.8498538,0.8527138
24262,-104.6454,29.06651,0.0,300.62653,87253.125,28.24833,-2.9494631,1.9611123
24263,-104.3312,29.05729,0.0,300.4234,86203.125,28.490517,-3.2258303,3.073417
24264,-104.0171,29.04691,0.0,298.56403,86453.125,32.513954,-4.000244,2.0685341
24265,-103.7031,29.03538,0.0,303.3687,90190.625,23.849892,-2.7082522,1.6700966
24266,-103.3892,29.0227,0.0,303.3062,90778.125,25.506142,-2.907471,2.1720498
24267,-103.0754,29.00886,0.0,303.38434,89903.125,26.146767,-2.8908694,1.7999794
24268,-102.7618,28.99388,0.0,298.6734,86053.125,35.84989,-4.6643066,3.6251748
24269,-102.4483,28.97775,0.0,296.26715,85015.625,44.87333,-3.3273928,2.2413857
24270,-102.135,28.96047,0.0,297.0562,86153.125,46.66239,-3.4895022,3.7443154
24271,-101.8219,28.94205,0.0,296.83746,87778.125,47.388954,-2.9084475,3.7120888
24272,-101.5089,28.92248,0.0,303.51715,93128.125,39.951454,-2.8977053,3.7199013
24273,-101.1961,28.90176,0.0,303.51715,96028.125,39.951454,-3.0979006,3.8683388
24274,-100.8836,28.87991,0.0,305.32965,97990.625,38.99833,-3.253174,2.502128
24275,-100.5712,28.85691,0.0,304.57184,98128.125,43.91239,-3.29126,2.3810341
24276,-100.2591,28.83278,0.0,305.18903,98265.625,41.69364,-3.2854006,2.6876748
24277,-99.94717,28.80751,0.0,305.4937,98990.625,41.56083,-3.1213381,2.3917763
24278,-99.63553,28.78111,0.0,305.32184,99215.625,42.74833,-3.2014163,2.4074013
24279,-99.32413,28.75357,0.0,305.18903,99228.125,45.50614,-3.3596194,2.7413857
24280,-99.01301,28.7249,0.109375,305.25934,99778.125,46.56083,-3.1320803,2.6544716
24281,-98.70216,28.6951,0.5859375,304.9156,100190.625,48.66239,-3.331299,2.4366982
24282,-98.3916,28.66418,0.3984375,304.6109,100578.125,52.834267,-2.9104006,2.4718544
24283,-98.08134,28.63213,0.234375,304.6109,100490.625,52.834267,-2.9045413,3.5118935
24284,-97.77139,28.59896,0.078125,303.78278,100165.625,60.69364,-2.5627441,3.1027138
24285,-97.46175,28.56466,0.015625,303.32965,100928.125,66.31083,-2.5549316,3.1085732
24286,-97.15244,28.52925,0.015625,303.32965,101265.625,66.31083,-2.9670413,4.0177526
24287,-96.84348,28.49273,0.0078125,302.8062,101428.125,72.72489,-2.3898926,3.1232216
24288,-96.53484,28.45509,0.0,302.82184,101540.625,72.77177,-2.5217288,2.417167
24289,-96.22659,28.41635,0.0,300.95465,101553.125,89.89677,-2.8234866,2.6407998
24290,-95.91869,28.37649,0.0,300.65778,101565.625,92.17802,-2.2600098,2.517753
24291,-95.61118,28.33553,0.0,300.65778,101578.125,92.00614,-2.8234866,2.45037
24292,-95.30405,28.29347,0.0,300.44684,101590.625,92.52958,-2.501221,2.7277138
24293,-94.99731,28.25031,0.0,300.44684,101590.625,92.52958,-2.469971,2.4718544
24294,-94.69099,28.20606,0.0,300.53278,101603.125,92.357704,-2.5803225,1.9093544
24295,-94.38507,28.16071,0.0,300.57184,101603.125,92.25614,-2.3557131,2.1749794
24296,-94.07959,28.11427,0.0,300.57184,101603.125,92.25614,-2.2043457,1.8654091
24297,-93.77454,28.06675,0.0,300.6656,101615.625,92.201454,-1.6740724,1.4366982
24298,-93.46993,28.01815,0.0,300.75153,101615.625,92.16239,-2.0441895,1.557792
24299,-93.16579,27.96846,0.0,300.75153,101615.625,92.076454,-1.8801271,1.2433388
24300,-92.86209,27.9177,0.0,300.93903,101615.625,91.52177,-1.3352052,0.8878701
24301,-92.55888,27.86587,0.0,301.07965,101628.125,91.170204,-1.7248536,1.0031044
24302,-92.25614,27.81297,0.0,301.09528,101628.125,90.826454,-1.2883302,0.8068154
24303,-91.95389,27.759,0.0,301.39996,101640.625,89.47489,-1.3391114,0.8175576
24304,-91.65213,27.70397,0.0,301.4234,101640.625,89.43583,-1.6350099,0.8820107
24305,-91.35088,27.64788,0.0,301.07184,101640.625,89.99052,-1.3322755,0.7706826
24306,-91.05016,27.59074,0.0,301.07184,101653.125,89.99052,-1.2590333,0.52361226
24307,-90.74995,27.53255,0.0,300.6031,101665.625,91.02177,-1.2590333,0.5255654
24308,-90.45026,27.47332,0.0,300.63434,101653.125,91.045204,-1.1818849,0.1241982
24309,-90.15112,27.41304,0.0,300.26715,101665.625,91.69364,-1.0920411,-0.35041118
24310,-89.85253,27.35173,0.0,300.06403,101665.625,92.08427,-0.7961427,-0.1023643
24311,-89.5545,27.28938,0.0,300.1031,101653.125,92.38114,-0.97192395,-0.79377055
24312,-89.25702,27.226,0.0,299.9312,101653.125,92.50614,-0.6965333,-0.5789268
24313,-88.96011,27.16159,0.0,300.0484,101640.625,92.420204,-0.57641613,-1.0183799
24314,-88.6638,27.09617,0.0,300.0484,101640.625,92.38114,-0.7072755,-1.5652549
24315,-88.36806,27.02972,0.0,299.90778,101615.625,92.99833,-0.46704113,-1.410958
24316,-88.07291,26.96227,0.0,300.03278,101603.125,92.857704,-0.34887707,-1.8035362
24317,-87.77837,26.89381,0.0,300.08746,101590.625,92.888954,-0.35375988,-1.8035362
24318,-87.48443,26.82434,0.0,300.08746,101590.625,92.888954,-0.2541505,-2.207833
24319,-87.19112,26.75388,0.0,300.2281,101590.625,92.74833,-0.19262707,-2.6258018
24320,-86.89842,26.68242,0.0,300.2984,101590.625,92.888954,-0.19750988,-2.6258018
24321,-86.60635,26.60997,0.0,300.4156,101565.625,92.78739,-0.17602551,-3.0281456
24322,-86.31492,26.53654,0.0,300.3687,101565.625,92.888954,0.047607303,-3.6668174
24323,-86.02413,26.46213,0.0,300.4781,101540.625,93.34989,-0.18774426,-3.42463
24324,-85.73399,26.38675,0.0,300.7437,101528.125,92.857704,-0.21215832,-3.7908409
24325,-85.44452,26.31039,0.0,300.83746,101515.625,92.86552,-0.2541505,-4.136544
24326,-85.15569,26.23307,0.0,301.00934,101515.625,92.951454,-0.3352052,-4.014474
24327,-84.86755,26.15479,0.0,301.13434,101515.625,93.06864,-0.5441896,-4.1111536
24328,-84.58008,26.07556,0.0,301.13434,101490.625,93.06864,-0.7912599,-3.8855674
24329,-84.29328,25.99537,0.0,301.3062,101490.625,92.67802,-0.5793458,-4.047677
24330,-84.00718,25.91424,0.0,301.39996,101465.625,92.38114,-0.9230958,-3.3504112
24331,-83.72176,25.83217,0.015625,301.39996,101465.625,92.38114,-0.8381349,-2.5662315
24332,-83.43705,25.74917,0.4453125,301.46246,101465.625,91.59208,-0.7746583,-3.0037315
24333,-83.15305,25.66524,3.4140625,301.65778,101465.625,89.732704,-0.5754396,-1.7761924
24334,-82.86974,25.58038,9.5703125,301.64996,101453.125,88.70927,-0.6184083,-2.145333
24335,-82.58717,25.4946,11.8515625,301.82965,101453.125,87.795204,-0.45141613,-1.3562706
24336,-82.3053,25.40792,10.546875,302.00153,101440.625,85.2874,-0.5129396,-0.5213096
24337,-82.02416,25.32032,8.015625,301.95465,101440.625,84.209274,-0.6027833,-0.73908305
24548,-124.2247,27.61535,0.0,290.6109,102103.125,87.64677,3.809326,-5.965646
24549,-123.925,27.67703,0.0,290.53278,102103.125,87.295204,3.3854978,-5.9861536
24550,-123.6247,27.73768,0.0,290.45465,102090.625,87.96708,3.7536619,-6.163888
24551,-123.3239,27.79727,0.0,290.50934,102040.625,88.263954,4.515381,-6.1912317
24552,-123.0226,27.85581,0.0,290.46246,102040.625,88.36552,4.1052246,-6.266427
24553,-122.7207,27.9133,0.0,290.5406,102040.625,89.36552,4.7595215,-6.290841
24554,-122.4183,27.96973,0.0,290.57965,101990.625,90.37333,4.9675293,-6.45881
24555,-122.1154,28.02509,0.0,290.57965,101990.625,89.18583,4.6657715,-6.4822474
24556,-121.812,28.07939,0.0,290.57965,101953.125,89.36552,5.153076,-6.6404505
24557,-121.508,28.13262,0.0,290.57965,101928.125,89.36552,5.359131,-6.766427
24558,-121.2036,28.18477,0.0,290.58746,101915.625,89.31083,5.5700684,-6.8797083
24559,-120.8988,28.23584,0.0,290.53278,101865.625,89.14677,5.550537,-6.89338
24560,-120.5934,28.28584,0.0,290.53278,101853.125,89.14677,5.725342,-6.992013
24561,-120.2876,28.33474,0.0,290.4234,101840.625,89.50614,5.800537,-6.89631
24562,-119.9814,28.38256,0.0,290.26715,101803.125,90.20927,5.859131,-7.072091
24563,-119.6747,28.42929,0.0,290.26715,101778.125,90.20927,5.9851074,-7.101388
24564,-119.3676,28.47492,0.0,290.28278,101753.125,89.607704,6.064209,-7.08381
24565,-119.06,28.51945,0.0,290.2281,101715.625,89.64677,6.046631,-7.0330286
24566,-118.7521,28.56288,0.0,290.3062,101715.625,89.763954,6.106201,-6.884591
24567,-118.4437,28.60521,0.0,290.2906,101703.125,89.09208,6.218506,-6.996896
24568,-118.135,28.64643,0.0,290.1812,101653.125,88.77958,6.077881,-6.61506
24569,-117.8258,28.68654,0.0,290.14215,101603.125,88.17802,6.227295,-6.755685
24570,-117.5163,28.72553,0.0,290.15778,101603.125,88.20927,6.171631,-6.360177
24571,-117.2065,28.76341,0.0,290.0562,101590.625,88.701454,5.7233887,-5.440255
24572,-116.8963,28.80017,0.0,290.00934,101553.125,89.888954,5.959717,-5.7605677
24573,-116.5857,28.83581,0.0,290.00934,101528.125,89.888954,5.6208496,-4.9217005
24574,-116.2748,28.87033,0.0,290.03278,101515.625,90.46708,5.0544434,-3.4363487
24575,-115.9636,28.90372,0.0,290.15778,101490.625,91.857704,5.2683105,-3.9031456
24576,-115.6521,28.93598,0.0,290.15778,101490.625,91.857704,4.80249,-2.4910362
24577,-115.3402,28.96711,0.0,290.4859,101503.125,92.920204,4.796631,-2.504708
24578,-115.0281,28.9971,0.0,291.03278,101465.625,92.013954,4.18042,-0.8836143
24579,-114.7157,29.02596,0.0,291.03278,99728.125,92.013954,2.3649902,-0.53302836
24580,-114.403,29.05369,0.0,292.2906,96015.625,61.623333,5.0876465,5.122245
24581,-114.0901,29.08027,0.0,293.82184,94840.625,47.115517,2.7233884,1.9064248
24582,-113.7769,29.10571,0.0,295.47028,95978.125,41.15458,5.414795,5.485526
24583,-113.4635,29.13001,0.0,303.6031,99603.125,40.94364,0.053466678,2.8898232
24584,-113.1498,29.15316,0.0078125,301.19684,100915.625,74.763954,-0.85473645,3.0099404
24585,-112.836,29.17517,0.03125,300.9234,101028.125,83.27177,0.80932605,2.254081
24586,-112.5219,29.19603,0.0703125,300.9234,99878.125,83.88114,-0.2102052,3.5626748
24587,-112.2076,29.21574,0.15625,303.25934,98053.125,38.59989,-1.7570802,3.799003
24588,-111.8932,29.2343,0.046875,303.38434,97953.125,39.951454,0.36987293,3.2413857
24589,-111.5786,29.25171,0.015625,303.38434,97965.625,39.951454,0.86108387,2.9132607
24590,-111.2638,29.26796,0.0,303.78278,97965.625,38.451454,0.86889637,2.910331
24591,-110.9488,29.28306,0.0,302.4937,96490.625,38.22489,1.534912,2.2599404
24592,-110.6337,29.297,0.8671875,302.4937,95153.125,38.22489,2.032959,2.0499794
24593,-110.3185,29.30978,3.6171875,302.2906,94553.125,39.87333,1.8835448,1.8243935
24594,-110.0032,29.32141,11.40625,301.4781,93540.625,45.37333,2.345459,2.5587685
24595,-109.6878,29.33187,14.0234375,301.51715,92340.625,46.021767,3.6970215,2.3956826
24596,-109.3722,29.34118,8.8046875,299.63434,89865.625,46.88114,3.5905762,2.9376748
24597,-109.0566,29.34933,6.3828125,298.3609,87453.125,46.803017,4.6120605,0.4210732
24598,-108.7409,29.35632,2.1015625,298.38434,86165.625,48.045204,4.5270996,1.8761513
24599,-108.4252,29.36214,1.046875,293.1812,81978.125,58.513954,4.162842,0.6740029
24600,-108.1094,29.36681,0.1953125,292.95465,78765.625,53.99833,3.932373,-1.3230674
24601,-107.7936,29.37031,0.03125,294.03278,78428.125,46.732704,3.9597168,-0.7742393
24602,-107.4777,29.37265,0.0,294.03278,79678.125,46.732704,3.278076,-1.7566612
24603,-107.1618,29.37383,0.0,298.77496,81628.125,32.93583,3.2731931,-1.7654502
24604,-106.8459,29.37384,0.0,304.52496,84090.625,23.076454,1.184326,-1.7625206
24605,-106.53,29.37269,0.0,304.52496,87978.125,23.076454,-2.4309082,-0.08478618
24606,-106.2142,29.37038,0.0,303.97028,88015.625,23.21708,-2.4318848,-0.07795024
24607,-105.8983,29.36691,0.0,303.4234,88040.625,23.756142,-2.813721,0.96892476
24608,-105.5825,29.36227,0.0,303.19684,87015.625,23.943642,-2.8654788,1.8722451
24609,-105.2668,29.35647,0.0,302.8609,87140.625,23.896767,-3.0490725,1.2501748
24610,-104.9511,29.34952,0.0,302.5406,88115.625,24.15458,-2.8498538,0.8527138
24611,-104.6355,29.3414,0.0,302.32184,88153.125,24.990517,-3.2258303,1.6495888
24612,-104.3199,29.33212,0.0,300.4234,87540.625,28.490517,-4.614502,2.8370888
24613,-104.0045,29.32168,0.0,301.56403,88240.625,27.607704,-3.9992676,2.0695107
24614,-103.6892,29.31008,0.0,303.77496,90115.625,24.146767,-2.7121584,1.4142373
24615,-103.374,29.29732,0.0,303.77496,90515.625,24.146767,-3.532471,0.7931435
24616,-103.0589,29.28341,0.0,301.62653,89715.625,29.99833,-3.5314944,0.8019326
24617,-102.7439,29.26834,0.0,298.1656,88628.125,38.12333,-3.1623538,2.486503
24618,-102.4291,29.25212,0.0,298.1656,87203.125,38.12333,-3.9230957,4.69744
24619,-102.1145,29.23474,0.0,296.34528,86178.125,44.66239,-3.9104004,4.707206
24620,-101.8001,29.21621,0.0,302.94684,91003.125,37.44364,-3.5695803,4.546073
24621,-101.4858,29.19653,0.0,302.8609,94328.125,39.19364,-3.4533694,2.9474404
24622,-101.1717,29.1757,0.0,304.97028,96478.125,38.357704,-3.4885256,3.840995
24623,-100.8578,29.15372,0.0,305.28278,97228.125,37.38114,-3.253174,2.5031044
24624,-100.5442,29.13059,0.0,305.45465,97965.625,38.482704,-3.4270022,3.3048623
24625,-100.2308,29.10632,0.0,305.40778,98065.625,38.545204,-3.1613772,2.642753
24626,-99.91756,29.0809,0.0,305.28278,98265.625,41.076454,-3.1203616,2.392753
24627,-99.60463,29.05435,0.0,305.33746,98903.125,42.834267,-3.29126,2.6525185
24628,-99.29195,29.02665,0.0,305.33746,99078.125,42.834267,-3.0119631,2.425956
24629,-98.97953,28.99782,0.078125,304.94684,99190.625,46.615517,-3.0051272,2.434745
24630,-98.6674,28.96785,0.4765625,304.84528,99690.625,49.959267,-3.0334475,2.7863076
24631,-98.35556,28.93675,0.75,304.84528,100128.125,49.959267,-2.7619631,2.830253
24632,-98.04403,28.90452,0.15625,304.3609,100128.125,56.06083,-2.751221,2.8361123
24633,-97.7328,28.87116,0.0390625,304.37653,100253.125,56.78739,-2.491455,3.082206
24634,-97.4219,28.83667,0.0,303.68903,100665.625,62.03739,-2.2375488,3.252128
24635,-97.11133,28.80106,0.0,303.39996,100965.625,66.50614,-2.1418457,3.1925576
24636,-96.80111,28.76432,0.0,303.59528,101278.125,66.24833,-2.3898926,3.1241982
24637,-96.49123,28.72647,0.0078125,302.82184,101440.625,72.77177,-2.4924316,4.1564245
24638,-96.18172,28.6875,0.015625,302.89215,101540.625,72.670204,-2.0090332,2.5685341
24639,-95.87257,28.64742,0.0,301.00934,101578.125,89.670204,-1.9992677,2.573417
24640,-95.56382,28.60623,0.0,300.68903,101565.625,92.107704,-2.1867676,2.7335732
24641,-95.25546,28.56393,0.0,300.68903,101590.625,92.107704,-2.1330566,2.439628
24642,-94.94749,28.52052,0.0,300.5406,101603.125,92.41239,-2.1252441,2.4445107
24643,-94.63994,28.47602,0.0,300.63434,101590.625,92.232704,-1.9982911,2.111503
24644,-94.3328,28.43041,0.0,300.6109,101603.125,92.15458,-1.7414552,2.4054482
24645,-94.02611,28.38371,0.0,300.68903,101603.125,91.90458,-1.8430177,1.7784951
24646,-93.71985,28.33592,0.0,300.75934,101603.125,91.94364,-1.6740724,1.4366982
24647,-93.41404,28.28704,0.0,300.75153,101615.625,92.16239,-1.425049,1.6954873
24648,-93.10869,28.23708,0.0,300.89996,101615.625,91.63114,-1.2365724,1.323417
24649,-92.8038,28.18603,0.0,301.07184,101615.625,91.388954,-1.2326661,1.3253701
24650,-92.4994,28.1339,0.0,301.07965,101628.125,91.170204,-1.0451661,0.9962685
24651,-92.19548,28.0807,0.0,301.44684,101640.625,89.44364,-0.9348146,0.7882607
24652,-91.89205,28.02643,0.0,301.6109,101640.625,88.701454,-0.933838,0.7911904
24653,-91.58913,27.97109,0.0,301.6109,101640.625,88.701454,-0.95922863,0.74040914
24654,-91.28671,27.91469,0.0,301.4312,101653.125,89.47489,-0.6037599,0.62322164
24655,-90.98483,27.85723,0.0,301.1109,101653.125,89.93583,-0.98266613,0.7462685
24656,-90.68346,27.79871,0.0,301.12653,101640.625,90.107704,-0.94360363,0.6378701
24657,-90.38264,27.73915,0.0,300.63434,101653.125,91.045204,-0.4836427,0.119315386
24658,-90.08236,27.67853,0.0,300.72028,101653.125,90.951454,-0.8684083,0.34490132
24659,-89.78264,27.61687,0.0,300.3687,101665.625,91.857704,-0.40063488,-0.3523643
24660,-89.48347,27.55417,0.0,300.1031,101653.125,92.38114,-0.29711926,-0.82209086
24661,-89.18488,27.49044,0.0,300.2437,101653.125,91.99833,-0.6975099,-0.57795024
24662,-88.88686,27.42567,0.0,300.1734,101640.625,92.34989,-0.19262707,-1.254708
24663,-88.58944,27.35988,0.0,300.1734,101628.125,92.34989,-0.08618176,-1.6502159
24664,-88.2926,27.29307,0.0,300.1734,101628.125,92.09989,0.17065418,-1.4920127
24665,-87.99636,27.22524,0.0,300.1812,101590.625,92.55302,0.0036619902,-2.0300987
24666,-87.70074,27.1564,0.0,300.1812,101590.625,92.55302,0.0710448,-2.4588096
24667,-87.40572,27.08655,0.0,300.2359,101590.625,92.80302,0.3210448,-2.270333
24668,-87.11134,27.01569,0.0,300.38434,101590.625,92.607704,0.083740115,-2.8767784
24669,-86.81757,26.94384,0.0,300.34528,101565.625,92.69364,0.33374012,-2.6970909
24670,-86.52445,26.87099,0.0,300.4156,101565.625,92.78739,0.31030262,-3.1043174
24671,-86.23197,26.79715,0.0,300.51715,101565.625,92.88114,0.043701053,-3.6668174
24672,-85.94014,26.72233,0.0,300.6734,101528.125,93.13114,0.26342762,-3.4988487
24673,-85.64897,26.64653,0.0,300.6734,101528.125,93.13114,0.19799793,-3.8679893
24674,-85.35847,26.56975,0.0,300.94684,101515.625,92.95927,0.18920887,-3.8689659
24675,-85.06863,26.492,0.0,301.1031,101515.625,92.84989,0.0046385527,-4.1179895
24676,-84.77946,26.41329,0.0,301.1187,101503.125,92.951454,-0.28637707,-4.1697474
24677,-84.49099,26.33363,0.0,301.25153,101503.125,92.86552,-0.29516613,-4.168771
24678,-84.2032,26.253,0.0,301.3609,101478.125,92.420204,-0.5803224,-4.0467005
24679,-83.91611,26.17142,0.0,301.39996,101465.625,92.31083,-0.61254895,-3.3787315
24680,-83.62971,26.08891,0.0,301.50153,101465.625,91.701454,-0.77954113,-3.6892784
24681,-83.34402,26.00545,0.5078125,301.6656,101465.625,90.13114,-0.77954113,-3.0037315
24682,-83.05906,25.92106,4.234375,301.65778,101465.625,89.732704,-0.4445802,-1.6267784
24683,-82.7748,25.83574,12.5625,301.83746,101453.125,88.22489,-0.6145021,-0.87482524
24684,-82.49126,25.7495,14.28125,302.03278,101453.125,85.98271,-0.61743176,-0.8758018
24685,-82.20846,25.66234,11.5390625,302.03278,101440.625,85.98271,-0.9572755,-0.355294
24686,-81.92639,25.57427,8.6484375,302.25153,101440.625,82.9124,-0.96118176,-0.37189555
24687,-81.64507,25.48529,4.171875,302.37653,101428.125,80.69365,-1.3195802,0.040213823
